Unique_ID,Txn_No,Type,From,To,Amount,Txn,Punk
14538,23,Offered,,,"162,188","Jul 31, 2021",1287
14539,24,Offered,,,"190,507","Jul 31, 2021",1287
14540,25,Sold ,0x65b1b9,0xda24f0,"188,858","Aug 04, 2021",1287
14541,26,Bid ,trashbag…,,"39,158","Oct 16, 2021",1287
14542,27,Offered,,,"827,897","Nov 10, 2021",1287
14543,28,Bid Withdrawn,trashbag…,,"42,799","Nov 25, 2021",1287
14544,0,Claimed,,0x00bd9f,,"Jun 23, 2017",1288
14545,1,Transfer,0x00bd9f,0xa3cb30,,"Mar 07, 2018",1288
14546,2,Offered,,,"5,970","Oct 06, 2020",1288
14547,3,Offered,,,"18,177","Dec 27, 2020",1288
14548,4,Offer Withdrawn,,,,"Feb 18, 2021",1288
14549,5,Offered,,,"52,033","Mar 22, 2021",1288
14550,6,Bid ,0xff2854,,"39,038","Mar 22, 2021",1288
14551,7,Offered,,,"48,049","Mar 22, 2021",1288
14552,8,Sold ,0xa3cb30,0x131b2b,"47,808","Mar 22, 2021",1288
14553,9,Bid Withdrawn,0xff2854,,"36,811","Mar 23, 2021",1288
14554,10,Offered,,,"49,410","Mar 23, 2021",1288
14555,11,Bid ,0x05f3eb,,"40,728","Mar 27, 2021",1288
14556,12,Bid Withdrawn,0x05f3eb,,"41,017","Mar 27, 2021",1288
14557,13,Offered,,,"47,852","Mar 28, 2021",1288
14558,14,Offered,,,"47,950","Mar 29, 2021",1288
14559,15,Sold ,0x131b2b,0xbe00df,"55,789","Apr 08, 2021",1288
14560,16,Offered,,,"128,457","Apr 11, 2021",1288
14561,17,Offer Withdrawn,,,,"Apr 13, 2021",1288
14562,18,Transfer,0xbe00df,sunfire.…,,"May 10, 2021",1288
14563,19,Transfer,sunfire.…,0xbdef23,,"Jul 25, 2021",1288
14564,20,Transfer,0xbdef23,0xda82fd,,"Jul 25, 2021",1288
14565,21,(Wrap),0xda82fd,WrappedC…,,"Jul 25, 2021",1288
14566,0,Claimed,,0xcbd482,,"Jun 23, 2017",1289
14567,1,Transfer,0xcbd482,0x577ebc,,"Jan 30, 2021",1289
14568,2,Offered,,,"314,081","Aug 27, 2021",1289
14569,3,Sold ,0x577ebc,0xee433c,"313,851","Aug 27, 2021",1289
14570,4,Offered,,,"465,971","Aug 27, 2021",1289
14571,5,Offer Withdrawn,,,,"Aug 28, 2021",1289
14572,6,Offered,,,"421,296","Aug 29, 2021",1289
14573,7,Sold ,0xee433c,0x896848,"421,296","Aug 29, 2021",1289
14574,0,Claimed,,Hemba,,"Jun 23, 2017",1290
14575,1,Offered,,,67,"Jul 04, 2017",1290
14576,2,Sold ,Hemba,0x00b278,67,"Jul 04, 2017",1290
14577,3,Bid ,ArmoredA…,,33,"Jan 23, 2020",1290
14578,4,Offered,,,"412,490","Aug 31, 2021",1290
14579,5,Bid ,0xfe51c1,,"333,843","Sep 24, 2021",1290
14580,6,Bid Withdrawn,0xfe51c1,,"304,959","Sep 24, 2021",1290
14581,7,Sold ,0x00b278,0xfe5ddf,"368,123","Oct 01, 2021",1290
14582,0,Claimed,,0x26f744,,"Jun 23, 2017",1291
14583,0,Claimed,,0x26f744,,"Jun 23, 2017",1292
14584,0,Claimed,,0x26f744,,"Jun 23, 2017",1293
14585,1,Bid ,0x6611fe,,53,"Jul 06, 2017",1293
14586,0,Claimed,,0x26f744,,"Jun 23, 2017",1294
14587,0,Claimed,,0x26f744,,"Jun 23, 2017",1295
14588,0,Claimed,,0x26f744,,"Jun 23, 2017",1296
14589,0,Claimed,,0x26f744,,"Jun 23, 2017",1297
14590,0,Claimed,,0x26f744,,"Jun 23, 2017",1298
14591,0,Claimed,,shilpixe…,,"Jun 23, 2017",1299
14592,1,Offered,,,241,"Jul 07, 2017",1299
14593,2,Offered,,,179,"Aug 10, 2017",1299
14594,3,Offered,,,132,"Aug 18, 2017",1299
14595,4,Offered,,,74,"Sep 18, 2017",1299
14596,5,Sold ,shilpixe…,0x61d18e,31,"Nov 28, 2018",1299
14597,6,Offered,,,"15,760","Feb 15, 2021",1299
14598,7,Sold ,0x61d18e,blockomo…,"15,545","Feb 15, 2021",1299
14599,8,Offered,,,"20,788","Feb 15, 2021",1299
14600,9,Offered,,,"16,971","Feb 15, 2021",1299
14601,10,Offered,,,"16,245","Feb 16, 2021",1299
14602,11,Sold ,blockomo…,0x48c85c,"15,615","Feb 16, 2021",1299
14603,12,Offered,,,"38,815","Feb 19, 2021",1299
14604,13,Offered,,,"48,557","Feb 21, 2021",1299
14605,14,Offered,,,"53,413","Feb 22, 2021",1299
14606,15,Offered,,,"40,273","Feb 24, 2021",1299
14607,16,Transfer,0x48c85c,0x23b50b,,"Feb 25, 2021",1299
14608,17,Offered,,,"36,902","Feb 26, 2021",1299
14609,18,Sold ,0x23b50b,0x3efe8b,"35,475","Feb 27, 2021",1299
14610,19,Offered,,,"52,338","Mar 15, 2021",1299
14611,20,Offered,,,"44,634","Mar 16, 2021",1299
14612,21,Sold ,0x3efe8b,0x75a285,"43,511","Mar 19, 2021",1299
14613,22,Transfer,0x75a285,0x7dfb9a,,"Sep 19, 2021",1299
14614,0,Claimed,,0x58164b,,"Jun 23, 2017",1300
14615,1,Transfer,0x58164b,0x637532,,"May 10, 2019",1300
14616,2,Transfer,0x637532,0x51688c,,"Jun 01, 2019",1300
14617,0,Claimed,,0xcbd482,,"Jun 23, 2017",1301
14618,1,Transfer,0xcbd482,0x577ebc,,"Jan 30, 2021",1301
14619,2,Transfer,0x577ebc,0xb88f61,,"Feb 13, 2021",1301
14620,0,Claimed,,0x00bd9f,,"Jun 23, 2017",1302
14621,1,Transfer,0x00bd9f,0xa3cb30,,"Mar 07, 2018",1302
14622,2,Offered,,,"56,075","Feb 24, 2021",1302
14623,3,Offer Withdrawn,,,,"Mar 06, 2021",1302
14624,4,Offered,,,"51,133","Mar 20, 2021",1302
14625,5,Offer Withdrawn,,,,"Mar 24, 2021",1302
14626,6,Offered,,,"36,136","Mar 30, 2021",1302
14627,7,Offered,,,<0.01,"Apr 02, 2021",1302
14628,8,Bid ,Deeze,,"26,676","Apr 03, 2021",1302
14629,9,Bid ,wookie.e…,,"27,470","Apr 03, 2021",1302
14630,10,Bid Withdrawn,wookie.e…,,"27,201","Apr 03, 2021",1302
14631,11,Bid ,0xaea8e3,,"29,415","Apr 03, 2021",1302
14632,12,Offered,,,"32,291","Apr 04, 2021",1302
14633,13,Bid ,0xe9137b,,"29,886","Apr 04, 2021",1302
14634,14,Sold ,0xa3cb30,0x516358,"32,029","Apr 04, 2021",1302
14635,15,Bid Withdrawn,0xe9137b,,"29,513","Apr 05, 2021",1302
14636,16,Offered,,,"71,556","Apr 15, 2021",1302
14637,17,Offered,,,"78,888","Apr 15, 2021",1302
14638,18,Bid ,0x64756a,,"55,987","Apr 21, 2021",1302
14639,19,Offered,,,"69,984","Apr 21, 2021",1302
14640,20,Offered,,,"59,273","Apr 21, 2021",1302
14641,21,Bid ,0x64756a,,"56,420","Apr 24, 2021",1302
14642,22,Sold ,0x516358,0x88bb89,"55,688","Apr 24, 2021",1302
14643,23,Offered,,,"144,110","Apr 24, 2021",1302
14644,24,Bid Withdrawn,0x64756a,,"54,197","Apr 25, 2021",1302
14645,25,Offered,,,"109,593","Apr 30, 2021",1302
14646,26,Offered,,,"82,582","May 20, 2021",1302
14647,27,Offer Withdrawn,,,,"Jun 05, 2021",1302
14648,28,Offered,,,"135,945","Jun 28, 2021",1302
14649,29,Offered,,,"235,637","Aug 06, 2021",1302
14650,30,Bid ,0x0ed1e0,,"202,635","Aug 06, 2021",1302
14651,31,Bid Withdrawn,0x0ed1e0,,"200,851","Aug 07, 2021",1302
14652,32,Sold ,0x88bb89,0x0ed1e0,"247,426","Aug 07, 2021",1302
14653,0,Claimed,,0xcbd482,,"Jun 23, 2017",1303
14654,1,Bid ,0x717403,,13,"Jun 26, 2017",1303
14655,2,Transfer,0xcbd482,0x577ebc,,"Jan 30, 2021",1303
14656,3,Bid ,0xd3e2e7,,"13,659","Feb 08, 2021",1303
14657,4,Bid Withdrawn,0xd3e2e7,,"14,164","Feb 09, 2021",1303
14658,5,Bid ,OnlyToas…,,"30,254","Feb 16, 2021",1303
14659,6,Bid Withdrawn,OnlyToas…,,"30,348","Feb 16, 2021",1303
14660,0,Claimed,,0x26f744,,"Jun 23, 2017",1304
14661,1,Bid ,0x83698c,,314,"Aug 09, 2021",1304
14662,2,Bid Withdrawn,0x83698c,,313,"Aug 10, 2021",1304
14663,0,Claimed,,0x26f744,,"Jun 23, 2017",1305
14664,0,Claimed,,0xb6be4d,,"Jun 23, 2017",1306
14665,1,Offered,,,26,"Nov 01, 2017",1306
14666,2,Bid ,0xf4a775,,28,"Dec 03, 2017",1306
14667,3,Sold ,0xb6be4d,punkbaba…,38,"Dec 06, 2017",1306
14668,4,Bid Withdrawn,0xf4a775,,52,"Feb 27, 2018",1306
14669,0,Claimed,,0xcbd482,,"Jun 23, 2017",1307
14670,1,Transfer,0xcbd482,0x577ebc,,"Jan 30, 2021",1307
14671,2,Transfer,0x577ebc,0x938bd2,,"Feb 06, 2021",1307
14672,3,Transfer,0x938bd2,0xd24ff5,,"Apr 23, 2021",1307
14673,0,Claimed,,0x06bf2b,,"Jun 23, 2017",1308
14674,1,Offered,,,"110,067","Apr 06, 2021",1308
14675,2,Sold ,0x06bf2b,ptm.eth,"119,087","Jun 12, 2021",1308
14676,3,Transfer,ptm.eth,0xe6f7a6,,"Jul 25, 2021",1308
14677,4,(Wrap),0xe6f7a6,WrappedC…,,"Jul 25, 2021",1308
14678,5,(Unwrap),WrappedC…,ptm.eth,,"Aug 01, 2021",1308
14679,6,Offered,,,"252,057","Aug 04, 2021",1308
14680,7,Sold ,ptm.eth,thelibra…,"331,925","Aug 23, 2021",1308
14681,8,Offered,,,"813,544","Sep 01, 2021",1308
14682,0,Claimed,,0x26f744,,"Jun 23, 2017",1309
14683,0,Claimed,,0x26f744,,"Jun 23, 2017",1310
14684,0,Claimed,,0xcbd482,,"Jun 23, 2017",1311
14685,1,Transfer,0xcbd482,0x577ebc,,"Jan 30, 2021",1311
14686,2,Offered,,,"55,330","Mar 04, 2021",1311
14687,3,Offered,,,"47,974","Mar 05, 2021",1311
14688,4,Offered,,,"43,264","Mar 06, 2021",1311
14689,5,Offered,,,"45,276","Mar 08, 2021",1311
14690,6,Sold ,0x577ebc,0xb23fb4,"45,534","Mar 11, 2021",1311
14691,7,Offered,,,"980,728","Mar 11, 2021",1311
14692,8,Offer Withdrawn,,,,"Mar 12, 2021",1311
14693,9,Offered,,,1.91M,"Mar 14, 2021",1311
14694,10,Offer Withdrawn,,,,"Mar 26, 2021",1311
14695,11,Offer Withdrawn,,,,"Mar 26, 2021",1311
14696,12,Offered,,,1.03M,"Oct 21, 2021",1311
14697,13,Offer Withdrawn,,,,"Oct 21, 2021",1311
14698,14,Offer Withdrawn,,,,"Oct 21, 2021",1311
14699,0,Claimed,,0x48db19,,"Jun 23, 2017",1312
14700,1,Transfer,0x48db19,0xe4f0ac,,"Oct 01, 2020",1312
14701,2,Offered,,,2.56M,"Feb 21, 2021",1312
14702,3,Transfer,0xe4f0ac,mabu.eth,,"Mar 14, 2021",1312
14703,4,Offered,,,3.15M,"Jun 08, 2021",1312
14704,0,Claimed,,0xba7ccc,,"Jun 23, 2017",1313
14705,1,Transfer,0xba7ccc,0xcffc33,,"May 05, 2021",1313
14706,0,Claimed,,0xc272ed,,"Jun 23, 2017",1314
14707,1,Bid ,0x7e455c,,"34,172","Feb 23, 2021",1314
14708,2,Bid Withdrawn,0x7e455c,,"34,562","Feb 25, 2021",1314
14709,3,Offered,,,"43,874","Feb 25, 2021",1314
14710,4,Offered,,,"33,001","Mar 01, 2021",1314
14711,5,Bid ,0x0b8785,,"33,477","Mar 01, 2021",1314
14712,6,Bid Withdrawn,0x0b8785,,"33,477","Mar 01, 2021",1314
14713,7,Sold ,0xc272ed,0x7e455c,"36,105","Mar 02, 2021",1314
14714,8,Bid ,0xf605c6,,"434,726","Aug 31, 2021",1314
14715,9,Offered,,,4.27M,"Aug 31, 2021",1314
14716,10,Bid Withdrawn,0xf605c6,,"439,174","Aug 31, 2021",1314
14717,0,Claimed,,0xcbd482,,"Jun 23, 2017",1315
14718,1,Bid ,0x6611fe,,53,"Jul 05, 2017",1315
14719,2,Sold ,0xcbd482,0x6611fe,49,"Jul 08, 2017",1315
14720,3,Transfer,0x6611fe,0x0b88fd,,"Mar 23, 2021",1315
14721,4,Offered,,,"64,771","Mar 23, 2021",1315
14722,5,Offered,,,"59,506","Mar 24, 2021",1315
14723,6,Sold ,0x0b88fd,yfimaxi.…,"57,216","Mar 26, 2021",1315
14724,7,Offered,,,"157,663","Jul 31, 2021",1315
14725,8,Offered,,,"179,742","Aug 01, 2021",1315
14726,9,Offered,,,"251,346","Aug 05, 2021",1315
14727,10,Offered,,,"243,380","Aug 21, 2021",1315
14728,11,Sold ,yfimaxi.…,punksotc…,"247,799","Aug 23, 2021",1315
14729,12,Offered,,,"331,859","Aug 23, 2021",1315
14730,13,Sold ,punksotc…,0x351958,"332,905","Aug 23, 2021",1315
14731,0,Claimed,,0x00ce50,,"Jun 23, 2017",1316
14732,1,Bid ,0x64cb2f,,<0.01,"Dec 13, 2020",1316
14733,2,Offered,,,"28,798","Feb 19, 2021",1316
14734,3,Bid ,0xc155f9,,"20,652","Feb 19, 2021",1316
14735,4,Offered,,,"42,287","Feb 19, 2021",1316
14736,5,Offered,,,"34,420","Feb 19, 2021",1316
14737,6,Offered,,,"29,994","Feb 19, 2021",1316
14738,7,Offered,,,"26,310","Feb 19, 2021",1316
14739,8,Offer Withdrawn,,,,"Feb 19, 2021",1316
14740,9,Sold ,0x00ce50,0xc155f9,"20,294","Feb 21, 2021",1316
14741,10,Offered,,,"28,337","Feb 21, 2021",1316
14742,11,Sold ,0xc155f9,chefpier…,"28,923","Feb 21, 2021",1316
14743,12,Offered,,,"87,742","Aug 01, 2021",1316
14744,13,Sold ,chefpier…,0xb73440,"86,573","Aug 04, 2021",1316
14745,14,Offered,,,"847,815","Aug 05, 2021",1316
14746,15,Offer Withdrawn,,,,"Aug 05, 2021",1316
14747,16,Offered,,,"847,815","Aug 05, 2021",1316
14748,17,Offer Withdrawn,,,,"Aug 21, 2021",1316
14749,18,Offered,,,"410,449","Sep 04, 2021",1316
14750,19,Bid ,0xaf3496,,"383,153","Sep 04, 2021",1316
14751,20,Bid Withdrawn,0xaf3496,,"383,674","Sep 04, 2021",1316
14752,21,Sold ,0xb73440,0xb56b7d,"406,925","Sep 04, 2021",1316
14753,22,Transfer,0xb56b7d,0x60ba32,,"Sep 04, 2021",1316
14754,23,Offered,,,"374,506","Oct 01, 2021",1316
14755,24,Bid ,0xc8cca2,,"350,372","Oct 01, 2021",1316
14756,25,Bid Withdrawn,0xc8cca2,,"350,372","Oct 01, 2021",1316
14757,26,Sold ,0x60ba32,0x1a8350,"408,625","Oct 01, 2021",1316
14758,27,Transfer,0x1a8350,0x0e3c79,,"Oct 15, 2021",1316
14759,28,Offered,,,"462,520","Oct 16, 2021",1316
14760,29,Offer Withdrawn,,,,"Oct 16, 2021",1316
14761,30,Offered,,,"403,678","Oct 16, 2021",1316
14762,31,Bid ,0x91338c,,"395,496","Oct 16, 2021",1316
14763,32,Bid ,punksotc…,,"395,496","Oct 16, 2021",1316
14764,33,Sold ,0x0e3c79,punksotc…,"395,496","Oct 16, 2021",1316
14765,34,Offered,,,"401,439","Oct 16, 2021",1316
14766,35,Sold ,punksotc…,0xfc5f95,"400,443","Oct 17, 2021",1316
14767,0,Claimed,,0x341bac,,"Jun 23, 2017",1317
14768,1,Bid ,0x717403,,13,"Jun 26, 2017",1317
14769,2,Transfer,0x341bac,etekis,,"Jan 16, 2018",1317
14770,0,Claimed,,0xcbd482,,"Jun 23, 2017",1318
14771,1,Bid ,0x28b564,,8,"Jul 16, 2017",1318
14772,2,Bid Withdrawn,0x28b564,,8,"Jul 16, 2017",1318
14773,3,Bid ,7478,,22,"Jan 18, 2020",1318
14774,4,Bid Withdrawn,7478,,21,"Jan 21, 2020",1318
14775,5,Bid ,7478,,182,"Jan 17, 2021",1318
14776,6,Transfer,0xcbd482,0x577ebc,,"Jan 30, 2021",1318
14777,7,Transfer,0x577ebc,0xb88f61,,"Feb 13, 2021",1318
14778,8,Bid Withdrawn,7478,,219,"Feb 28, 2021",1318
14779,0,Claimed,,0x5c79d3,,"Jun 23, 2017",1319
14780,1,Bid ,0xc7c6b9,,<0.01,"Dec 16, 2020",1319
14781,2,Bid ,0xa6bb24,,"1,015","Jan 13, 2021",1319
14782,3,Bid Withdrawn,0xa6bb24,,"1,544","Feb 02, 2021",1319
14783,0,Claimed,,0x00bd9f,,"Jun 23, 2017",1320
14784,1,Bid ,0x717403,,14,"Jun 25, 2017",1320
14785,2,Bid Withdrawn,0x717403,,14,"Jun 30, 2017",1320
14786,3,Transfer,0x00bd9f,0xa3cb30,,"Mar 07, 2018",1320
14787,4,Offered,,,"55,652","Mar 23, 2021",1320
14788,5,Bid ,0x603e3f,,"39,296","Mar 23, 2021",1320
14789,6,Bid Withdrawn,0x603e3f,,"39,521","Mar 23, 2021",1320
14790,7,Offer Withdrawn,,,,"Mar 24, 2021",1320
14791,8,Offered,,,"47,339","Mar 28, 2021",1320
14792,9,Offered,,,"41,721","Mar 29, 2021",1320
14793,10,Bid ,noun12.e…,,"36,758","Mar 29, 2021",1320
14794,11,Bid Withdrawn,noun12.e…,,"36,758","Mar 29, 2021",1320
14795,12,Bid ,0xac4315,,"32,139","Mar 30, 2021",1320
14796,13,Offered,,,"36,712","Mar 30, 2021",1320
14797,14,Sold ,0xa3cb30,0xca37d8,"36,712","Mar 30, 2021",1320
14798,15,Bid Withdrawn,0xac4315,,"32,139","Mar 30, 2021",1320
14799,16,Offered,,,"86,560","May 27, 2021",1320
14800,17,Offered,,,"63,682","May 30, 2021",1320
14801,18,Bid ,0xd4fa6e,,"43,106","Jun 17, 2021",1320
14802,19,Bid ,0xd4fa6e,,"43,254","Jun 17, 2021",1320
14803,20,Bid Withdrawn,0xd4fa6e,,"43,254","Jun 17, 2021",1320
14804,21,Bid ,0xd4fa6e,,"44,423","Jun 17, 2021",1320
14805,22,Bid Withdrawn,0xd4fa6e,,"41,479","Jun 18, 2021",1320
14806,23,Bid ,0xd4fa6e,,"43,641","Jun 18, 2021",1320
14807,24,Bid Withdrawn,0xd4fa6e,,"44,642","Jun 19, 2021",1320
14808,25,Bid ,0xd4fa6e,,"45,781","Jun 19, 2021",1320
14809,26,Bid Withdrawn,0xd4fa6e,,"44,524","Jun 20, 2021",1320
14810,27,Bid ,0xd4fa6e,,"47,782","Jun 20, 2021",1320
14811,28,Bid Withdrawn,0xd4fa6e,,"46,076","Jun 20, 2021",1320
14812,29,Bid ,0xd4fa6e,,"48,733","Jun 20, 2021",1320
14813,30,Bid Withdrawn,0xd4fa6e,,"43,959","Jun 21, 2021",1320
14814,31,Bid ,0xd4fa6e,,"38,626","Jun 21, 2021",1320
14815,32,Bid Withdrawn,0xd4fa6e,,"38,026","Jun 22, 2021",1320
14816,33,Bid ,0xd4fa6e,,"43,752","Jun 22, 2021",1320
14817,34,Bid Withdrawn,0xd4fa6e,,"44,436","Jun 23, 2021",1320
14818,35,Sold ,0xca37d8,0xd4fa6e,"52,712","Jun 23, 2021",1320
14819,0,Claimed,,0x00bd9f,,"Jun 23, 2017",1321
14820,1,Transfer,0x00bd9f,0xa3cb30,,"Mar 07, 2018",1321
14821,2,Offered,,,"44,530","Feb 24, 2021",1321
14822,3,Offer Withdrawn,,,,"Mar 06, 2021",1321
14823,4,Offered,,,"34,283","Mar 30, 2021",1321
14824,5,Bid ,mistcop.…,,"12,972","Mar 30, 2021",1321
14825,6,Bid Withdrawn,mistcop.…,,"12,918","Mar 30, 2021",1321
14826,7,Bid ,mistcop.…,,"28,896","Mar 31, 2021",1321
14827,8,Bid Withdrawn,mistcop.…,,"29,376","Mar 31, 2021",1321
14828,9,Sold ,0xa3cb30,mistcop.…,"33,966","Mar 31, 2021",1321
14829,10,Offered,,,"42,341","Apr 06, 2021",1321
14830,11,Bid ,0xd4442b,,"30,429","Apr 06, 2021",1321
14831,12,Sold ,mistcop.…,0xd4442b,"30,429","Apr 06, 2021",1321
14832,13,Bid ,👑💎🙌.e…,,"32,879","Apr 07, 2021",1321
14833,14,Sold ,0xd4442b,👑💎🙌.e…,"32,879","Apr 07, 2021",1321
14834,15,Offered,,,"106,503","May 10, 2021",1321
14835,16,Offered,,,"60,996","Jul 10, 2021",1321
14836,17,Offered,,,"60,742","Jul 22, 2021",1321
14837,18,Offered,,,"71,138","Jul 28, 2021",1321
14838,19,Offered,,,"80,755","Jul 30, 2021",1321
14839,20,Offered,,,"98,355","Jul 31, 2021",1321
14840,21,Offer Withdrawn,,,,"Aug 01, 2021",1321
14841,22,Offered,,,"279,587","Aug 05, 2021",1321
14842,23,Offered,,,"286,028","Aug 20, 2021",1321
14843,24,Offer Withdrawn,,,,"Aug 23, 2021",1321
14844,0,Claimed,,0x00bd9f,,"Jun 23, 2017",1322
14845,1,Transfer,0x00bd9f,0xa3cb30,,"Mar 07, 2018",1322
14846,2,Offered,,,"2,213","Sep 29, 2020",1322
14847,3,Sold ,0xa3cb30,0x7a3960,"2,182","Oct 05, 2020",1322
14848,4,Offered,,,1.13M,"Oct 15, 2021",1322
14849,5,Offered,,,"810,402","Oct 20, 2021",1322
14850,6,Offered,,,"423,131","Oct 22, 2021",1322
14851,7,Offer Withdrawn,,,,"Oct 25, 2021",1322
14852,8,Offered,,,"504,237","Nov 28, 2021",1322
14853,9,Offered,,,"605,085","Nov 28, 2021",1322
14854,0,Claimed,,0x00bd9f,,"Jun 23, 2017",1323
14855,1,Transfer,0x00bd9f,0xa3cb30,,"Mar 07, 2018",1323
14856,2,Bid ,ibimssic…,,"29,650","Mar 30, 2021",1323
14857,3,Offered,,,"35,210","Mar 30, 2021",1323
14858,4,Bid Withdrawn,ibimssic…,,"29,650","Mar 30, 2021",1323
14859,5,Offered,,,"35,055","Apr 05, 2021",1323
14860,6,Sold ,0xa3cb30,colborn.…,"34,773","Apr 08, 2021",1323
14861,7,Offered,,,"49,284","Apr 12, 2021",1323
14862,8,Offer Withdrawn,,,,"Apr 12, 2021",1323
14863,0,Claimed,,Hemba,,"Jun 23, 2017",1324
14864,1,Offered,,,23,"Jun 29, 2017",1324
14865,2,Sold ,Hemba,Cyborg,23,"Jun 29, 2017",1324
14866,3,Offered,,,53,"Jul 28, 2017",1324
14867,4,Bid ,0x0b8473,,<0.01,"Aug 02, 2017",1324
14868,5,Bid ,0x2049be,,2,"Aug 02, 2017",1324
14869,6,Bid Withdrawn,0x2049be,,2,"Aug 02, 2017",1324
14870,7,Bid ,0x42e148,,39,"Aug 02, 2017",1324
14871,8,Offered,,,56,"Aug 03, 2017",1324
14872,9,Bid Withdrawn,0x42e148,,40,"Aug 04, 2017",1324
14873,10,Bid ,0x42e148,,44,"Aug 04, 2017",1324
14874,11,Sold ,Cyborg,0x42e148,44,"Aug 04, 2017",1324
14875,12,Offered,,,208,"Dec 14, 2017",1324
14876,13,Sold ,0x42e148,Fearless…,35,"Jan 24, 2019",1324
14877,14,Offered,,,59,"Mar 13, 2020",1324
14878,15,Sold ,Fearless…,satman,69,"Mar 13, 2020",1324
14879,16,Offered,,,133,"Mar 31, 2020",1324
14880,17,Sold ,satman,SharkWha…,199,"May 22, 2020",1324
14881,18,Offered,,,504,"May 22, 2020",1324
14882,19,Offered,,,229,"May 25, 2020",1324
14883,20,Offered,,,249,"May 26, 2020",1324
14884,21,Sold ,SharkWha…,Pixls,251,"May 27, 2020",1324
14885,22,Offered,,,281,"May 27, 2020",1324
14886,23,Sold ,Pixls,0x98c488,286,"May 27, 2020",1324
14887,24,Transfer,0x98c488,0x4bbb41,,"Feb 15, 2021",1324
14888,0,Claimed,,0x00bd9f,,"Jun 23, 2017",1325
14889,1,Transfer,0x00bd9f,0xa3cb30,,"Mar 07, 2018",1325
14890,2,Bid ,0x596572,,"32,388","Mar 28, 2021",1325
14891,3,Sold ,0xa3cb30,0x596572,"32,483","Mar 28, 2021",1325
14892,4,Offered,,,"40,186","Mar 28, 2021",1325
14893,5,Offered,,,"41,521","Mar 30, 2021",1325
14894,6,Offered,,,"42,775","Apr 01, 2021",1325
14895,7,Offered,,,"41,228","Apr 01, 2021",1325
14896,8,Offered,,,"41,174","Apr 02, 2021",1325
14897,9,Offered,,,"39,994","Apr 03, 2021",1325
14898,10,Bid ,0xaea8e3,,"30,466","Apr 03, 2021",1325
14899,11,Offered,,,"41,395","Apr 06, 2021",1325
14900,12,Bid Withdrawn,0xaea8e3,,"29,972","Apr 08, 2021",1325
14901,13,Sold ,0x596572,anonymou…,"40,307","Apr 08, 2021",1325
14902,14,Offered,,,"51,868","Apr 09, 2021",1325
14903,15,Sold ,anonymou…,0x19c364,"52,548","Apr 10, 2021",1325
14904,16,Transfer,0x19c364,6529.eth,,"May 16, 2021",1325
14905,17,Transfer,6529.eth,0x19c364,,"May 16, 2021",1325
14906,18,Transfer,0x19c364,6529.eth,,"May 16, 2021",1325
14907,19,Transfer,6529.eth,0xc6400a,,"Oct 20, 2021",1325
14908,0,Claimed,,0x00bd9f,,"Jun 23, 2017",1326
14909,1,Transfer,0x00bd9f,0xa3cb30,,"Mar 07, 2018",1326
14910,2,Bid ,0x257e2b,,"2,048","Oct 11, 2020",1326
14911,3,Offered,,,"3,544","Oct 11, 2020",1326
14912,4,Bid Withdrawn,0x257e2b,,"2,103","Oct 14, 2020",1326
14913,5,Bid ,0xd3e2e7,,"8,823","Jan 27, 2021",1326
14914,6,Sold ,0xa3cb30,krustypu…,"12,438","Jan 28, 2021",1326
14915,7,Bid Withdrawn,0xd3e2e7,,"9,394","Jan 29, 2021",1326
14916,8,Offered,,,"75,680","Mar 24, 2021",1326
14917,9,Offered,,,"102,775","Apr 11, 2021",1326
14918,10,Sold ,krustypu…,0xff4c60,"117,360","Jul 31, 2021",1326
14919,11,Transfer,0xff4c60,0x2e675e,,"Aug 01, 2021",1326
14920,0,Claimed,,0x00bd9f,,"Jun 23, 2017",1327
14921,1,Transfer,0x00bd9f,0xa3cb30,,"Mar 07, 2018",1327
14922,2,Transfer,0xa3cb30,0x062c54,,"Mar 14, 2021",1327
14923,0,Claimed,,0x00bd9f,,"Jun 23, 2017",1328
14924,1,Transfer,0x00bd9f,0xa3cb30,,"Mar 07, 2018",1328
14925,2,Bid ,2pac,,"2,648","Dec 15, 2020",1328
14926,3,Bid Withdrawn,2pac,,"2,805","Dec 16, 2020",1328
14927,4,Transfer,0xa3cb30,0x062c54,,"Mar 14, 2021",1328
14928,5,Offered,,,"260,474","Apr 09, 2021",1328
14929,6,Bid ,0x4c9692,,"124,938","May 08, 2021",1328
14930,7,Bid Withdrawn,0x4c9692,,"124,188","May 08, 2021",1328
14931,8,Sold ,0x062c54,0x0a7245,"347,011","Aug 06, 2021",1328
14932,9,Offered,,,"771,032","Aug 07, 2021",1328
14933,10,Sold ,0x0a7245,0x996435,"807,020","Aug 28, 2021",1328
14934,0,Claimed,,curating…,,"Jun 23, 2017",1329
14935,1,Offered,,,"11,731","Dec 14, 2020",1329
14936,2,Offered,,,"11,731","Dec 14, 2020",1329
14937,3,Offer Withdrawn,,,,"Jan 28, 2021",1329
14938,4,Transfer,curating…,0xc5faf1,,"Feb 16, 2021",1329
14939,0,Claimed,,0xfb077c,,"Jun 23, 2017",1330
14940,1,Offered,,,634,"Jun 26, 2017",1330
14941,2,Bid ,0x7760e0,,12,"Jun 28, 2017",1330
14942,3,Offered,,,108,"Jul 21, 2017",1330
